id,date,text,cleaned
1361102719520559106,2021-02-14 23:59:11+00:00,"@Spifeyy @BadBoyHalo hello granny, wait didn't you die like a week ago ?", spifeyy  badboyhalo hello granny  wait didn die like week ago  
1361102714973786112,2021-02-14 23:59:09+00:00,@berhe_lucy Many more terrorists will die, berhe lucy terrorist die
1361102712318779393,2021-02-14 23:59:09+00:00,quackity better not die first i SWEAR TO GOD,quackity better die swear god
1361102712088260608,2021-02-14 23:59:09+00:00,"@bigfatsurprise Now this seems nefarious, its making sure people stay sick for 50% of their life so they consume plenty of meds before they die! All about the money", bigfatsurprise nefarious  making sure people stay sick     life consume plenty med die  money
1361102711014440964,2021-02-14 23:59:09+00:00,If quackity dies first again ill throw hands,quackity ill throw hand
1361102710771126274,2021-02-14 23:59:08+00:00,"I LOVE YOU, PLS DONT DIE FIRST I LOVE YOU SO MUCH https://t.co/Sx2c6Q2VAC",love  pls dont die love   sx c q vac
1361102704920068098,2021-02-14 23:59:07+00:00,@J4CKMULL I mean... Would they die? What's $500k if you're in prison https://t.co/WlRnGgzwGQ, j ckmull mean    die      k prison   wlrnggzwgq
1361102697655582728,2021-02-14 23:59:05+00:00,@joncoopertweets So my question is who is charged with the death of the people that died at the Capitol ? Maybe it's better to charge trump criminally with manslaughter for his role in the Jan.6th insurrection that caused those people to die ? Somebody has to be accountable to their families., joncoopertweets question charged death people died capitol   maybe better charge trump criminally manslaughter role jan  th insurrection caused people die   somebody accountable family 
1361102696476856322,2021-02-14 23:59:05+00:00,@eliasxveturius ISTG IF HE DIES🔪🔪🔪, eliasxveturius istg   
1361102694077915137,2021-02-14 23:59:04+00:00,IF HE DIES FIRST TONIGHT I WILL CRY https://t.co/saSVQoWqOo,tonight cry   sasvqowqoo
1361102691846529026,2021-02-14 23:59:04+00:00,"@EBK_7 @UtdMohammmed @spectatorindex 1. The IDF doesn’t allow it soldiers to randomly shoot civilians. 

2. Yes Palestinian children do die and that’s only due to the irresponsible acts of Palestinian adults. When you put rocket launchers in school buildings and hospitals bad things tend to happen.", ebk    utdmohammmed  spectatorindex    idf doesn allow soldier randomly shoot civilian       yes palestinian child die irresponsible act palestinian adult  rocket launcher school building hospital bad thing tend happen 
1361102691158622210,2021-02-14 23:59:04+00:00,When Black Widow dies for the soul stone it gets me every time https://t.co/FfJ4XVSe7T,black widow soul stone time   ffj xvse
1361102690906955778,2021-02-14 23:59:04+00:00,Mother fuuuuuuuuuuuuuuuuuuuu—*dies* Looks like Daddy is trying his hardest to steer me away from JK 😅😂🤣 @NeoneunnaJimin @Andrea_Justme46 @keeleyshell https://t.co/H2zatKb5Bv,mother fuuuuuuuuuuuuuuuuuuuu   look like daddy trying hardest steer away jk      neoneunnajimin  andrea justme    keeleyshell   h zatkb bv
1361102690051325960,2021-02-14 23:59:04+00:00,I rather die before I come in last,die come
1361102685768941570,2021-02-14 23:59:03+00:00,i am so ready to see u die first 🤩 https://t.co/AfD8BCQCMe,ready die     afd bcqcme
1361102683898314759,2021-02-14 23:59:02+00:00,@antifasunrise @dingo_spice it's gonna die in a year and ur gonna cry, antifasunrise  dingo spice gonna die year ur gonna cry
1361102677405532165,2021-02-14 23:59:01+00:00,if big Q dies first tonight on tales i am going dark,big q tonight tale going dark
1361102674956083203,2021-02-14 23:59:00+00:00,"@PastelleJohnny @AGeNT_ReLLiK Bro Absoul on Smoke Again always makes me want to die 
Like please stop bruh", pastellejohnny  agent rellik bro absoul smoke want die  like stop bruh
1361102674649882629,2021-02-14 23:59:00+00:00,I really almost die every time,die time
1361102671139147781,2021-02-14 23:58:59+00:00,@Myetto_art thank you so muchh 😭 i'll just simply go and hope i dont die, myetto art thank muchh   simply hope dont die
1361102669092372481,2021-02-14 23:58:59+00:00,@gerrard1212 @RidgeOnSunday See what happens when the magic money tree dies. Like all things it needs feeding too and the tax take will be well down this year-someone’s got to pay for public services..., gerrard      ridgeonsunday happens magic money tree  like thing need feeding tax year got pay public service   
1361102663031656448,2021-02-14 23:58:57+00:00,voice messages are The Best invention ever and i will stand by that till the day i die,voice message best invention stand till day die
1361102662687723523,2021-02-14 23:58:57+00:00,"if quackity dies first, we all are leaving the stream

/j",quackity  leaving stream   j
1361102659462123521,2021-02-14 23:58:56+00:00,"Idol pet dies

#kpoppredictions #kpop",idol pet   kpoppredictions  kpop
1361102659156119553,2021-02-14 23:58:56+00:00,@isayamasucks i just wish conny and jean survive together; because a part of me thinks they’ll die together if they dont, isayamasucks wish conny jean survive  think die dont
1361102657608441861,2021-02-14 23:58:56+00:00,dies of death,death
1361102653263142917,2021-02-14 23:58:55+00:00,Nidda is my ride or die I will forever be grateful for her 🥺,nidda ride die forever grateful  
1361102652713631756,2021-02-14 23:58:55+00:00,"if you not gonna build a shrine to me when I die, i don't want you https://t.co/WEe8Zh2wHx",gonna build shrine die  want   wee zh whx
1361102647890120704,2021-02-14 23:58:53+00:00,"I know therapy didn’t work because  my covid denier coworker who always tells me to “just stay home then” when I tell him I can die from it asked me to cover his shift 30 min before it started so I said 

“Sorry I think im just going to stay home!” 

Happy Valentine’s Day",know therapy didn work  covid denier coworker tell  stay home  tell die asked cover shift    min started said    sorry think im going stay home     happy valentine day
1361102643968540674,2021-02-14 23:58:53+00:00,@udiWertheimer We all die together ?, udiwertheimer die  
1361102641300914179,2021-02-14 23:58:52+00:00,Happy Valentines Day! :D Come hangout with us while we die in Tarky ♥ https://t.co/PlSVE82e4f,happy valentine day   d come hangout die tarky     plsve  e f
1361102638545330184,2021-02-14 23:58:51+00:00,@DamnPOPS Wait until the hype dies a little. The wait was crazy, damnpops wait hype little  wait crazy
1361102635554664452,2021-02-14 23:58:51+00:00,@f8rahs well don’t cry urself until u die just cry urself until u realise u want to be a godly being and u will do anything to get to that goal., f rahs cry urself die cry urself realise want godly goal 
1361102632249655296,2021-02-14 23:58:50+00:00,"@mikegalsworthy Please help! Teachers with asthma using inhaled steroids are still listed on the government’s clinically vulnerable list, but now not in group 6 for vaccination. When primaries return I will be at greater risk. Okay I may not die but I do not want Long Covid and lung damage ☹️", mikegalsworthy help  teacher asthma inhaled steroid listed government clinically vulnerable list  group   vaccination  primary return greater risk  okay die want long covid lung damage   
1361102631649873922,2021-02-14 23:58:50+00:00,@SciSwany All these people saying its bad for mental health and doing harm socially distancing and not seeing others...you all are just gonna die during any nuclear attack or anything right? You can't comprehend following safety and public health recommendations because of cabin fever? https://t.co/f4NtX4aAFw, sciswany people saying bad mental health harm socially distancing seeing   gonna die nuclear attack right  comprehend following safety public health recommendation cabin fever    f ntx aafw
1361102627707236353,2021-02-14 23:58:49+00:00,dies https://t.co/r823gbIm5A,    gbim
1361102627329736704,2021-02-14 23:58:49+00:00,quackity better not die first in tales from the smp tonight,quackity better die tale smp tonight
1361102625354043397,2021-02-14 23:58:48+00:00,"@Joongiebear1 @reverie_min @ATEEZofficial I'm pretending to be strong, it's hurts enough
Don't comfort me, it might makes me cry
Spilling blood just enough hot to die
And thank the rough youth that will be remembered in the future
Passion, Young, Fever

(ATEEZ FEVER)
#ATEEZ for #STANWORLD 
@ATEEZofficial #에이티즈", joongiebear   reverie min  ateezofficial pretending strong  hurt comfort  cry spilling blood hot die thank rough youth remembered future passion  young  fever   ateez fever   ateez  stanworld   ateezofficial      
1361102625345843201,2021-02-14 23:58:48+00:00,as soon as any rapper dies yall so quick to label them “legends” 😂. juice wrld was not a legend bro 😭,soon rapper yall quick label  legend     juice wrld legend bro  
1361102624288866313,2021-02-14 23:58:48+00:00,"@buff_moogle ""I don't like this persons opinion about a video game, they should die""", buff moogle  like person opinion video game  die 
1361102622787178499,2021-02-14 23:58:47+00:00,@LizziRust Soon it will be a decade! And then a bunch of decades! And then we'll die!, lizzirust soon decade  bunch decade  die 
1361102621172322305,2021-02-14 23:58:47+00:00,@LossySzn It’s a third person looter shooter it comes out in March. I honestly hope rogue doesn’t die tho, lossyszn person looter shooter come march  honestly hope rogue doesn die tho
1361102617661825024,2021-02-14 23:58:46+00:00,"@entreprenoober @ScottAdamsSays How did officer Sicknick die, from natural causes?? #GOPCopKillers https://t.co/pv14L62ggP", entreprenoober  scottadamssays officer sicknick die  natural cause    gopcopkillers   pv  l  ggp
1361102614381887488,2021-02-14 23:58:45+00:00,"Unfortunately people who have to think of ""cost of living"" are most often thinking of ""cost of subsisting."" And at some point will have to consider ""cost of dying"" because many are too poor to die (meaning death would significantly burden the bereaved).... https://t.co/6XdOUeS4JY",unfortunately people think  cost living  thinking  cost subsisting   point consider  cost dying  poor die  meaning death significantly burden bereaved         xdoues jy
1361102610992881667,2021-02-14 23:58:45+00:00,if quackitys character dies in the first 10 minutes i might cry,quackitys character    minute cry
1361102606307786752,2021-02-14 23:58:44+00:00,Truthfully I don’t believe in redemption arcs for fictional characters and the first time a char does something bad they should die for it,truthfully believe redemption arc fictional character time char doe bad die
1361102599706001413,2021-02-14 23:58:42+00:00,"""i don't want to live, but I'm too scared to die"" nunca me definiu tanto", want live  scared die  nunca definiu tanto
1361102599466942466,2021-02-14 23:58:42+00:00,"karl, as much as i love you - if big q dies first again i will have to riot. so very sorry but it’s just the facts of life 😎✌️ /j",karl  love   big q riot  sorry fact life      j
1361102598074298369,2021-02-14 23:58:42+00:00,"More than 15,000 Australian soldiers were captured. Of these, more than 7000 would die as prisoners of war.",       australian soldier captured        die prisoner war 
1361102597395017729,2021-02-14 23:58:41+00:00,@sapdates SAPNAP MY BELOVED OR QUACKITY BETTER NOT DIE FIRST, sapdates sapnap beloved quackity better die
1361102596942016512,2021-02-14 23:58:41+00:00,@Perroni247 Ok. I think it’s fair to say they think you’re going to die if you go outside 😂😂🤷‍♂️, perroni    ok  think fair think going die outside       
1361102593708027904,2021-02-14 23:58:41+00:00,If quackity dies first today I’m raising hell,quackity today raising hell
1361102593620115457,2021-02-14 23:58:41+00:00,@taparware IT IS THE END OF THE WORLD! We can’t even have proper roads to drive on regularly with snow we gonna die, taparware end world  proper road drive regularly snow gonna die
1361102592374411265,2021-02-14 23:58:40+00:00,"@RainWithFlower1 I might die, my heart will collapse", rainwithflower  die  heart collapse
1361102590956691464,2021-02-14 23:58:40+00:00,"#corpseinthesky this has honestly ruined my night.
I cannot wait until corpse husband is ousted as a rapist or something. isn't he going to die soon or something? Thank fuck.", corpseinthesky honestly ruined night  wait corpse husband ousted rapist  isn going die soon  thank fuck 
1361102590696509444,2021-02-14 23:58:40+00:00,"Trump left them to die. @SenRonJohnson and @SenateGOP didn’t care. Dead/maimed cops, didn’t care. Staffs in danger, didn’t care. Sedition, celebrating that.",trump left die   senronjohnson  senategop didn care  dead maimed cop  didn care  staff danger  didn care  sedition  celebrating 
1361102589476155392,2021-02-14 23:58:40+00:00,if quackity dies first AGAIN its biphobic bc im bi and i said so,quackity biphobic bc im bi said
1361102589312593921,2021-02-14 23:58:40+00:00,@SendAliensToMe @georgiaisaverb @edsbs we can die in the car together https://t.co/XExAqN9lp9, sendalienstome  georgiaisaverb  edsbs die car   xexaqn lp 
1361102586271698945,2021-02-14 23:58:39+00:00,when someone’s cat dies and you give them a emoji-typo high five... 🤦‍♀️,cat emoji typo high        
1361102585135063042,2021-02-14 23:58:39+00:00,HAPPY VALENTINE'S DAY TO MY BEST FRIEND!!! MY RIDE OR DIE...LOVE YOU BONES,happy valentine day best friend    ride die   love bone
1361102584107401216,2021-02-14 23:58:38+00:00,I hope i die tired of being alive,hope die tired alive
1361102583151083523,2021-02-14 23:58:38+00:00,"@TREMORIBUS ⠀⠀ 
      it’s joel’s fault， he had to go and die. 
⠀⠀", tremoribus           joel fault  die     
1361102581691473928,2021-02-14 23:58:38+00:00,misato is such a badass in every scene she's in in End of Eva. like even after she dies she's getting laid. queen shit,misato badass scene end eva  like getting laid  queen shit
1361102580798038020,2021-02-14 23:58:37+00:00,if quackity dies first in today’s tales from the smp for whatever reason im gonna riot it’s the mans birthday give him a break cmon /lh,quackity today tale smp reason im gonna riot man birthday break cmon  lh
1361102576071008256,2021-02-14 23:58:36+00:00,@lovoviii sad we will probably have the new sheriff in town die first Sadge, lovoviii sad probably new sheriff town die sadge
1361102576012455936,2021-02-14 23:58:36+00:00,@deyluvmario @BigBlueZold @KunikidaHusband @pigoenn @tbyIevi actually those babies will most likely die 2 weeks after insemination... we dont currently have a sustainable way of making babies so i dont understand your arguement, deyluvmario  bigbluezold  kunikidahusband  pigoenn  tbyievi actually baby likely die   week insemination    dont currently sustainable way making baby dont understand arguement
1361102574120656896,2021-02-14 23:58:36+00:00,quackity better not die this time 👍,quackity better die time  
1361102573978148864,2021-02-14 23:58:36+00:00,if quacky boy dies first this time I don't know what I'm gonna do /nm,quacky boy time know gonna  nm
1361102573743259662,2021-02-14 23:58:36+00:00,my sweet little Meow meow do not die on me so soon https://t.co/Ot2j3CCYg7,sweet little meow meow die soon   ot j ccyg 
1361102571927142400,2021-02-14 23:58:35+00:00,"@marcorubio @POTUS Little Marco doesn’t care if your kids die. If they do, you can donate their college funds to him", marcorubio  potus little marco doesn care kid die   donate college fund
1361102549273698306,2021-02-14 23:58:30+00:00,@mr_nice26 @Papaplatte Android User halten die Fresse., mr nice    papaplatte android user halten die fresse 
1361102547767934976,2021-02-14 23:58:30+00:00,how make ex die,ex die
1361102547667341313,2021-02-14 23:58:30+00:00,IF HE DIES FIRST IM LOGGING ONTO THE SERVER AND STRIKING REVENGE https://t.co/OxU2wIU5lg,im logging server striking revenge   oxu wiu lg
1361102543787610117,2021-02-14 23:58:29+00:00,with my man sitting on his lap in this exact pose except hes on the toilet instead of a chair because we are ride or die and i support him even in his lowest moments &lt;3 https://t.co/vXu1nMWpBU,man sitting lap exact pose toilet instead chair ride die support lowest moment  lt     vxu nmwpbu
1361102539907870723,2021-02-14 23:58:28+00:00,Why Quincy Jones don’t got a documentary?!! Stop making shit when people die. I need their input cause y’all be lying,quincy jones got documentary    stop making shit people die  need input cause lying
1361102536699219969,2021-02-14 23:58:27+00:00,@tearsforfeasrs idk why but his heavy breathing turned me on@i'm going to die, tearsforfeasrs idk heavy breathing turned going die
1361102535549943811,2021-02-14 23:58:27+00:00,"First snow of winter in Central Texas: “it hasn’t done this since I was a kid! Let’s build a snowman!!!”

Second snow of winter in Central Texas: “WE’RE ALL GONNA DIE!!!!”",snow winter central texas   hasn kid  let build snowman      second snow winter central texas   gonna die     
1361102531821191172,2021-02-14 23:58:26+00:00,"Three Young Emus Deliberately Hit, Were Left To Die On An Unsealed Road in The Australian Outback! #care2 https://t.co/HaVdijCqhg",young emu deliberately hit  left die unsealed road australian outback   care    havdijcqhg
1361102531577843712,2021-02-14 23:58:26+00:00,"Good job, 43 Republicans 👍🏻 You proved that tRump really could shoot someone on 5th Ave and not lose votes. Just as you proved he can be responsible for 5 deaths &amp; scores of injuries in our Capitol without penalty.  If everything he touches dies, your Party is next. Thanks a lot.",good job     republican    proved trump shoot  th ave lose vote  proved responsible   death  amp  score injury capitol penalty   touch  party  thanks lot 
1361102530692878341,2021-02-14 23:58:26+00:00,@mctwtpaper Plz don’t die first, mctwtpaper plz die
1361102529787011076,2021-02-14 23:58:25+00:00,jack manifolds stream rn is killing me bc hes just playing sad music and watching squids die,jack manifold stream rn killing bc playing sad music watching squid die
1361102528386129926,2021-02-14 23:58:25+00:00,If he dies first im gonna cry https://t.co/rYzmnpoAUY,im gonna cry   ryzmnpoauy
1361102526750224384,2021-02-14 23:58:25+00:00,"LIKE I SAID EARLIER, IF QUACKITY’S CHARACTER DIES FIRST CAN WE ALL COLLECTIVELY AGREE TO RIOT",like said earlier  quackity character collectively agree riot
1361102525538177028,2021-02-14 23:58:24+00:00,if quackitys character dies first agAIN  in this tales from the smp im gonna go dark,quackitys character  tale smp im gonna dark
1361102524695027712,2021-02-14 23:58:24+00:00,i would die https://t.co/twTwpcVnHJ https://t.co/ThUtSKWR3M,die   twtwpcvnhj   thutskwr
1361102520484040718,2021-02-14 23:58:23+00:00,"@SchreeSR @ScottAdamsSays How did officer Sicknick die, from natural causes?? #GOPCopKillers https://t.co/QDwdIEs1ge", schreesr  scottadamssays officer sicknick die  natural cause    gopcopkillers   qdwdies ge
1361102519708041217,2021-02-14 23:58:23+00:00,@tsamXXX I might die from sugar overdose but This Is The Way, tsamxxx die sugar overdose way
1361102518416273410,2021-02-14 23:58:23+00:00,"@Yogi_4_Life @kylegriffin1 Then they'll get mowed down by all the firepower of our military.  

If it happens, the better get ready to die.", yogi   life  kylegriffin  mowed firepower military     happens  better ready die 
1361102516058955776,2021-02-14 23:58:22+00:00,When a one heart emojj could make the whole fandom dies in a seconds https://t.co/PbHg75nO3J,heart emojj fandom second   pbhg  j
1361102514897096705,2021-02-14 23:58:22+00:00,if big q dies first IMMA GONNA FUCKING RIOT,big q imma gonna fucking riot
1361102512984625155,2021-02-14 23:58:21+00:00,Bring me big die thanks,bring big die thanks
1361102508999999489,2021-02-14 23:58:20+00:00,I WANT U TO CRY FOT ME CRY FOR ME SAY U'D DIE FOR ME AND IF U CANT THEN BABE LIE FOR ME CAUSE U HAUST ME WHEN M DREAMIN,want cry fot cry d die cant babe lie cause haust dreamin
1361102501198577666,2021-02-14 23:58:19+00:00,"as long as I'm alive I'mma die, baby",long alive mma die  baby
1361102500938604545,2021-02-14 23:58:18+00:00,Is it ok to die when you have a girlfriend,ok die girlfriend
1361102498078031874,2021-02-14 23:58:18+00:00,ALEXS CHARACTER BETTER NOT DIE ILL THROW HANDS,alexs character better die ill throw hand
1361102497268531209,2021-02-14 23:58:18+00:00,If Dante dies in this sequel then I don’t want to read it. Damn I was excited 🙃 https://t.co/vGW9ITvgIj,dante sequel want read  damn excited     vgw itvgij
1361102491727888387,2021-02-14 23:58:16+00:00,@Groovy_Ky He didn’t die, groovy ky didn die
1361102489404076032,2021-02-14 23:58:16+00:00,"@AyAyRon1994 @Salem_Statesman Explain why Both Roth’s out south Salem has no power along with businesses near them....  You have no idea what you are talking about. You said people are going to die. ROFL!!!

Relax drama queen. You’ll be ok a couple days without your Nintendo champ. 😉", ayayron      salem statesman explain roth south salem power business near      idea talking  said people going die  rofl     relax drama queen  ok couple day nintendo champ   
1361102488892538885,2021-02-14 23:58:16+00:00,he better not die first istg https://t.co/66nMoGxKT4,better die istg     nmogxkt 
1361102487999172610,2021-02-14 23:58:15+00:00,@SHE_MACK He could've retired again. He ain't have to die, mack retired  ain die
1361102481753800706,2021-02-14 23:58:14+00:00,@sapdates I WOULD DIE FOR THIS MAN, sapdates die man
1361102478134161420,2021-02-14 23:58:13+00:00,"Yeah, just let all the lovely Texans who are turning a violently gerrymandered state purple-blue die. That makes you a good person /s Bet you were saying similar shit about Georgia before they saved us from total catastrophe 2 months ago 🙄 https://t.co/yEGmtsypK5",yeah  let lovely texan turning violently gerrymandered state purple blue die  good person  bet saying similar shit georgia saved total catastrophe   month ago     yegmtsypk 
1361102477400166408,2021-02-14 23:58:13+00:00,y’all ever think abt how sarah was certain she was going to die and that’s when she decided to kiss chuck,think abt sarah certain going die decided kiss chuck
1361102476582215685,2021-02-14 23:58:13+00:00,"@Savage_contents Before I die of laughter, which song is it?", savage content die laughter  song 
1361102475210551297,2021-02-14 23:58:12+00:00,"Everyone needs the other half, the ride or die, partner in crime. Now taking applications...... https://t.co/r8BTwlpEr4",need half  ride die  partner crime  taking application         btwlper 
1361102472966774786,2021-02-14 23:58:12+00:00,if he dies first i’m going fucking dark stop the quackity slander https://t.co/XMAsldlvqx,going fucking dark stop quackity slander   xmasldlvqx
1361102468160102401,2021-02-14 23:58:11+00:00,I have friends obsessed with bubble tea and omg they're gonna die https://t.co/BVF7VsC646,friend obsessed bubble tea omg gonna die   bvf vsc   
1361102466910195715,2021-02-14 23:58:10+00:00,@ktumulty @Twitter I find your short sided view on this to be both insulting and uneducated. I have gone to jail for what I stand for have you? Your real name dies not equal bravery or truth., ktumulty  twitter find short sided view insulting uneducated  gone jail stand  real equal bravery truth 
1361102465026899969,2021-02-14 23:58:10+00:00,@Fareedaarh 😁😁 make I no talk much...before phone come die 🕺🕺🕺 at the convenient minute, fareedaarh    talk   phone come die     convenient minute
1361102464162746370,2021-02-14 23:58:10+00:00,@mctwtpaper he better not die first, mctwtpaper better die
1361102458173480967,2021-02-14 23:58:08+00:00,"Three Young Emus Deliberately Hit, Were Left To Die On An Unsealed Road in The Australian Outback! #care2 https://t.co/m2CF4h6zAp",young emu deliberately hit  left die unsealed road australian outback   care    cf h zap
1361102458169167876,2021-02-14 23:58:08+00:00,im already in love. istg if he dies. https://t.co/35BOGg0Tjt,im love  istg      bogg tjt
1361102455841427462,2021-02-14 23:58:08+00:00,if quackity dies first tonight i’m unfollowing karl,quackity tonight unfollowing karl
1361102454692151297,2021-02-14 23:58:07+00:00,I’m not afraid to die.,afraid die 
1361102449965215744,2021-02-14 23:58:06+00:00,"@LizMair It’ll be coming out, Lindsey.  It’ll be coming out.   Everything that Trump touches - dies.   There are two groups of people.  Those who know.  And those that are going to (painfully) find out.", lizmair coming  lindsey   coming    trump touch      group people   know   going  painfully  find 
1361102445913526273,2021-02-14 23:58:05+00:00,it hurts to know that everyone in tales of the smp (other than karl) will most likely die since they’ve died in the other episodes,hurt know tale smp  karl  likely die died episode
1361102441807306756,2021-02-14 23:58:04+00:00,"I can’t make this stuff up if I wanted. 3 hard drives die computer wise, Dreamcast optical drive and now my laptop screen keeps flickering... I’m just so lost about this.",stuff wanted    hard drive die computer wise  dreamcast optical drive laptop screen flickering    lost 
1361102438028165122,2021-02-14 23:58:03+00:00,"ion even like flowers like that bc you get em just to let em die, but i’ll get a bouquet if she right",ion like flower like bc em let em die  bouquet right
1361102437361192960,2021-02-14 23:58:03+00:00,"@JamieLeftPeg The EU (and for that matter, China and the rest of Asia) understands that just because Biden won, it doesn't mean the US has returned to normal.  They know that Trump will still be a destabilising influence (until he dies).", jamieleftpeg eu  matter  china rest asia  understands biden won  doesn mean returned normal   know trump destabilising influence   
1361102435452915717,2021-02-14 23:58:03+00:00,@PizzaFacts2go Royal Crown or Die., pizzafacts royal crown die 
1361102435188637698,2021-02-14 23:58:03+00:00,"@MinervaMori @magencubed Walmart has them for a buck. 
The everything seasoned ones are to die foooor! I could eat the whole thing", minervamori  magencubed walmart buck   seasoned die foooor  eat thing
1361102425638260737,2021-02-14 23:58:00+00:00,"@NYRKelsMads Flowers are an overrated gift anyway. They're just gonna die.

Get that bitch a tree.", nyrkelsmads flower overrated gift  gonna die   bitch tree 
1361102424438620163,2021-02-14 23:58:00+00:00,AM is half dead. Wtf do u want him to do??? Die on live tv?? If Enji really cared for his kids then why did he have Shouto dispite Rei saying no? Why did Touya feel like he was being replaced by Shouto bc he knew Enji just wants kids for their powers? https://t.co/6r8MtM3e7c,half dead  wtf want    die live tv   enji cared kid shouto dispite rei saying  touya feel like replaced shouto bc knew enji want kid power     mtm e c
1361102423947812864,2021-02-14 23:58:00+00:00,@sapdates I would die for him, sapdates die
1361102423205494785,2021-02-14 23:58:00+00:00,"James Ridgeway, Hard-Hitting Investigative Journalist, Dies at 84 https://t.co/wwQc1KKJat",james ridgeway  hard hitting investigative journalist       wwqc kkjat
1361102420923846662,2021-02-14 23:57:59+00:00,"'Lovely, compassionate' ex-MP Hywel Francis dies https://t.co/kQ8A1XDYOx via @BBCNews", lovely  compassionate  ex mp hywel francis   kq xdyox  bbcnews
1361102420563099651,2021-02-14 23:57:59+00:00,"Thanks to everyone for chiming into the #eu4 theodoro stream today. Some random audio bug messed up the audio, though the later stages of the stream are fine!😌

Insane wars at the end, with a very surprising outcome. 
Spoiler: I didn't die 🤣

Very excited for tuesday stream.",thanks chiming  eu  theodoro stream today  random audio bug messed audio  later stage stream fine    insane war end  surprising outcome   spoiler  didn die    excited tuesday stream 
1361102419602542594,2021-02-14 23:57:59+00:00,"Also, shoutout to my ride-or-die, my boo, my partner-in-crime @ajdabkowski - the best ally you can hope for. He is the moment and him being first boot is not cute.

He will always be an icon.

Thank you @BanishmentLive for having me back again", shoutout ride die  boo  partner crime  ajdabkowski   best ally hope  moment boot cute   icon   thank  banishmentlive having
1361102414414286852,2021-02-14 23:57:58+00:00,"@https_adry nostalgia what a funny feeling, I  depleted from feelings I've been revealin'
It's do or die, I'm not goin' willing
But when it's time, wrap in white linen
I rap this, I say it for my sanity", adry nostalgia funny feeling   depleted feeling revealin  die  goin  willing time  wrap white linen rap  sanity
1361102400241680389,2021-02-14 23:57:54+00:00,why don’t more people stan penny i ADORE her THIS is the hill i will die on,people stan penny adore hill die
1361102399335710724,2021-02-14 23:57:54+00:00,"Politicians routinely threaten peoples lives with their votes and agendas.

But if I express that I simply want them to die of old age sooner rather than later, I get punished.",politician routinely threaten people life vote agenda   express simply want die old age sooner later  punished 
1361102397477642247,2021-02-14 23:57:54+00:00,"I will die on this hill: 

One of the greatest (extremely specific) threats of all time was between @curtisisbooger and @ScottGrimes on @AmericanDadTBS. 

""Your mom is going to touch more sack than a medieval grain merchant on inventory day!""",die hill    greatest  extremely specific  threat time  curtisisbooger  scottgrimes  americandadtbs     mom going touch sack medieval grain merchant inventory day  
1361102395179155456,2021-02-14 23:57:53+00:00,@StrokerAceKid here ya go for you or a die hard @hbpizza or @hbpRacing fan https://t.co/MUb50QHJiw, strokeracekid ya die hard  hbpizza  hbpracing fan   mub  qhjiw
1361102393371463681,2021-02-14 23:57:53+00:00,i bet a kidney that quackity dies first today,bet kidney quackity today
1361102390003437573,2021-02-14 23:57:52+00:00,@Kaeerie his music is gonna destroy my life~ first song of his i hear will simply make me die, kaeerie music gonna destroy life  song hear simply die
1361102389722423303,2021-02-14 23:57:52+00:00,Every time a nigga die they’ll blame my side again and every bitch I fuck I tell her bring a side of friends..,time nigga die blame bitch fuck tell bring friend  
1361102382961057795,2021-02-14 23:57:50+00:00,GOODNIGHT GONNA DIE TODAY,goodnight gonna die today
1361102377974079491,2021-02-14 23:57:49+00:00,@THEHONKBOY if quackity dies again i might just scream, thehonkboy quackity scream
1361102376829091840,2021-02-14 23:57:49+00:00,But also I won’t die on that ship because I’m still kinda hoping she’ll get a girlfriend but... 😔,won die ship kinda hoping girlfriend     
1361102376040501250,2021-02-14 23:57:49+00:00,"@jaketapper When Trump re-tweeted “the only good Democrat is a dead Democrat”? Or how about “when the looting starts, the shooting starts”? How many more people will have to die before Republicans get off their ass &amp; do the right thing?", jaketapper trump tweeted  good democrat dead democrat    looting start  shooting start   people die republican  amp  right thing 
1361102372152381445,2021-02-14 23:57:48+00:00,this is howaida i would die for her https://t.co/mghdkISzKZ,howaida die   mghdkiszkz
1361102371821146115,2021-02-14 23:57:48+00:00,I want adult drinkable yogurt. And not chobani I want fucking danimals adult drinkable yogurt. This is the hill I die on,want adult drinkable yogurt  chobani want fucking danimals adult drinkable yogurt  hill die
1361102368318849026,2021-02-14 23:57:47+00:00,@CHID0RITA Yes because adults don’t get sad when you literally tell them to go die? I’m done with twitter for today man what’s your logic https://t.co/5hUlFzhQQe, chid rita yes adult sad literally tell die  twitter today man logic    hulfzhqqe
1361102367932915712,2021-02-14 23:57:47+00:00,"@TheCorwan @RejamRejam @sunnyseeley Another game would be Warhammer Fantasy/40k, which can create scenarios which are intended for you to die or be nearly impossible to solve. Death is literally a mechanic in the game.", thecorwan  rejamrejam  sunnyseeley game warhammer fantasy   k  create scenario intended die nearly impossible solve  death literally mechanic game 
1361102365634547719,2021-02-14 23:57:46+00:00,@Gin_and_Ju Bro I was watching his fake videos they do after niggas die and listening to his songs. Nigga had at MINIMUM 3 fire albums in em, gin ju bro watching fake video nigga die listening song  nigga minimum   fire album em
1361102362430107655,2021-02-14 23:57:45+00:00,i dont need to lose more weight but i dont want to gain weight either this is such a joke this disease is such a bullshit fucking joke my boyfriend is going to have to watch me die and it isn’t fucking fair to either of us,dont need lose weight dont want gain weight joke disease bullshit fucking joke boyfriend going watch die isn fucking fair
